route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
400,0000000532024090920250612,0004221642024090920250612,Povo "Polo Sociale" Cap.,0,D600_T0521i_Andata_sub1,1
400,0000000532024090920250612,0004221662024090920250612,Piazza Dante "Dogana",1,D602_T0522k_Ritorno_sub1,1
535,0000000532024090920250612,0004221672024090920250612,Povo "Polo Scientifico" Est,0,D608_T0541b_Andata_sub1,1
535,0000000532024090920250612,0004221682024090920250612,Povo "Polo Scientifico" Est,0,D608_T0541b_Andata_sub1,1
535,0000000532024090920250612,0004221692024090920250612,Povo "Polo Scientifico" Est,0,D608_T0541b_Andata_sub1,1
400,0000000532024090920250612,0004221702024090920250612,Piazza Dante "Dogana",1,D612_T0542a_Ritorno_sub2,1
400,0000000532024090920250612,0004221732024090920250612,Piazza Dante "Dogana",1,D602_T0522k_Ritorno_sub1,1
400,0000000532024090920250612,0004221742024090920250612,Piazza Dante "Dogana",1,D602_T0522k_Ritorno_sub1,1
400,0000000532024090920250612,0004221752024090920250612,Piazza Dante "Dogana",1,D602_T0522k_Ritorno_sub1,1
400,0000000532024090920250612,0004221762024090920250612,Povo "Polo Sociale" Cap.,0,D600_T0521i_Andata_sub1,1
400,0000000532024090920250612,0004221772024090920250612,Povo "Polo Sociale" Cap.,0,D600_T0521i_Andata_sub1,1
539,0000001642024090920250612,0004221862024090920250612,Bettini "Madonna Bianca",0,D586_T0431_Andata_PRINCIPALE_sub1,1
562,0000000592024090920250612,0004222512024090920250612,Via 13 Settembre,0,D255_R5074_sub2,1
562,0000000592024090920250612,0004222542024090920250612,Via 13 Settembre,0,D255_R5074_sub2,1
562,0000000592024090920250612,0004222552024090920250612,Via 13 Settembre,0,D255_R5074_sub2,1
562,0000000592024090920250612,0004222562024090920250612,Via 13 Settembre,0,D255_R5074_sub2,1
562,0000000592024090920250612,0004222572024090920250612,Via 13 Settembre,0,D255_R5074_sub2,1
562,0000000592024090920250612,0004222582024090920250612,Via 13 Settembre,0,D255_R5074_sub2,1
562,0000000592024090920250612,0004222592024090920250612,Via 13 Settembre,0,D255_R5074_sub2,1
562,0000000592024090920250612,0004222602024090920250612,Via 13 Settembre,0,D255_R5074_sub2,1
562,0000000592024090920250612,0004222612024090920250612,Via 13 Settembre,0,D255_R5074_sub2,1
562,0000000592024090920250612,0004222622024090920250612,Via 13 Settembre,0,D255_R5074_sub2,1
562,0000000592024090920250612,0004222632024090920250612,Via 13 Settembre,0,D255_R5074_sub2,1
563,0000000592024090920250612,0004222642024090920250612,Via Della Cisterna,0,D257_R5081a_sub1,1
563,0000000592024090920250612,0004222652024090920250612,Via Macello,0,D259_R5083c_sub2,1
563,0000000592024090920250612,0004222672024090920250612,Ossario Castel Dante,0,D259_R5083c_sub2,1
563,0000000592024090920250612,0004222702024090920250612,Ossario Castel Dante,0,D259_R5083c_sub2,1
563,0000000592024090920250612,0004222712024090920250612,Ossario Castel Dante,0,D259_R5083c_sub2,1
563,0000000592024090920250612,0004222722024090920250612,Ossario Castel Dante,0,D259_R5083c_sub2,1
563,0000000592024090920250612,0004222732024090920250612,Ossario Castel Dante,0,D259_R5083c_sub2,1
563,0000000592024090920250612,0004222742024090920250612,Ossario Castel Dante,0,D259_R5083c_sub2,1
563,0000000592024090920250612,0004222752024090920250612,Ossario Castel Dante,0,D259_R5083c_sub2,1
563,0000000592024090920250612,0004222762024090920250612,Ossario Castel Dante,0,D259_R5083c_sub2,1
563,0000000592024090920250612,0004222772024090920250612,Ossario Castel Dante,0,D259_R5083c_sub2,1
563,0000000592024090920250612,0004222782024090920250612,Ossario Castel Dante,0,D259_R5083c_sub2,1
563,0000000592024090920250612,0004222792024090920250612,Ossario Castel Dante,0,D259_R5083c_sub2,1
563,0000000592024090920250612,0004222802024090920250612,Piazzale S.Giorgio Est,0,D260_R5084a_sub1,1
563,0000000592024090920250612,0004222822024090920250612,Ossario Castel Dante,0,D259_R5083c_sub2,1
563,0000000592024090920250612,0004222832024090920250612,Ossario Castel Dante,0,D259_R5083c_sub2,1
563,0000000592024090920250612,0004222842024090920250612,Ossario Castel Dante,0,D259_R5083c_sub2,1
563,0000000592024090920250612,0004222852024090920250612,Ossario Castel Dante,0,D259_R5083c_sub2,1
563,0000000592024090920250612,0004222862024090920250612,Ossario Castel Dante,0,D259_R5083c_sub2,1
563,0000000592024090920250612,0004222872024090920250612,Ossario Castel Dante,0,D259_R5083c_sub2,1
563,0000000592024090920250612,0004222882024090920250612,Ossario Castel Dante,0,D259_R5083c_sub2,1
563,0000000592024090920250612,0004222892024090920250612,Ossario Castel Dante,0,D259_R5083c_sub2,1
563,0000000592024090920250612,0004222902024090920250612,Ossario Castel Dante,0,D259_R5083c_sub2,1
563,0000000592024090920250612,0004222912024090920250612,Ossario Castel Dante,0,D259_R5083c_sub2,1
563,0000000592024090920250612,0004222922024090920250612,Piazzale S.Giorgio Est,0,D260_R5084a_sub1,1
578,0000000672024090920250612,0004222952024090920250612,Marco,0,D282_R5119e_Andata_sub2,1
578,0000000592024090920250612,0004222972024090920250612,Marco,0,D265_R5103a_Andata_sub2,1
578,0000000592024090920250612,0004222982024090920250612,Marco,0,D243_N5147_Andata_sub2,1
578,0000000592024090920250612,0004222992024090920250612,Marco,0,D265_R5103a_Andata_sub2,1
578,0000000672024090920250612,0004223002024090920250612,Marco,0,D265_R5103a_Andata_sub2,1
578,0000000672024090920250612,0004223012024090920250612,Marco,0,D274_R5111_Andata_sub1,1
578,0000000672024090920250612,0004223022024090920250612,Marco,0,D265_R5103a_Andata_sub2,1
578,0000000672024090920250612,0004223032024090920250612,Marco,0,D265_R5103a_Andata_sub2,1
578,0000001712024090920250612,0004223042024090920250612,Marco,0,D276_R5113_Andata_sub1,1
578,0000001712024090920250612,0004223052024090920250612,Marco,0,D265_R5103a_Andata_sub2,1
578,0000001712024090920250612,0004223062024090920250612,Marco,0,D265_R5103a_Andata_sub2,1
578,0000001712024090920250612,0004223072024090920250612,Marco,0,D272_R5109e_Andata_sub1,1
578,0000000592024090920250612,0004223082024090920250612,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000592024090920250612,0004223092024090920250612,Corso Bettini Liceo,1,D273_R5110c_Ritorno_PRINCIPALE_sub1,1
578,0000000592024090920250612,0004223102024090920250612,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000592024090920250612,0004223112024090920250612,Volano Via Roma,1,D295_R5142_Ritorno_sub2,1
578,0000001712024090920250612,0004223122024090920250612,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000672024090920250612,0004223132024090920250612,S.Ilario Via Monti,1,D305_R5176a_Ritorno_sub1,1
578,0000001712024090920250612,0004223142024090920250612,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000001712024090920250612,0004223152024090920250612,Corso Bettini Liceo,1,D277_R5114a_Ritorno_sub2,1
578,0000000672024090920250612,0004223162024090920250612,Corso Bettini Liceo,1,D305_R5176a_Ritorno_sub1,1
578,0000001712024090920250612,0004223172024090920250612,Volano Via Roma,1,D295_R5142_Ritorno_sub2,1
578,0000001712024090920250612,0004223182024090920250612,Corso Bettini Liceo,1,D273_R5110c_Ritorno_PRINCIPALE_sub1,1
578,0000000592024090920250612,0004223202024090920250612,Piazzale Orsi Stazione Fs,1,D292_R5136b_Ritorno_sub1,1
578,0000000592024090920250612,0004223212024090920250612,Marco,0,D243_N5147_Andata_sub2,1
578,0000000592024090920250612,0004223222024090920250612,Marco,0,D243_N5147_Andata_sub2,1
578,0000000592024090920250612,0004223232024090920250612,Marco,0,D243_N5147_Andata_sub2,1
578,0000000592024090920250612,0004223242024090920250612,Marco,0,D243_N5147_Andata_sub2,1
578,0000000592024090920250612,0004223252024090920250612,Marco,0,D243_N5147_Andata_sub2,1
578,0000000592024090920250612,0004223262024090920250612,Corso Bettini Liceo,1,D273_R5110c_Ritorno_PRINCIPALE_sub1,1
578,0000000592024090920250612,0004223272024090920250612,Corso Bettini Liceo,1,D273_R5110c_Ritorno_PRINCIPALE_sub1,1
578,0000000592024090920250612,0004223282024090920250612,Corso Bettini Liceo,1,D273_R5110c_Ritorno_PRINCIPALE_sub1,1
578,0000000592024090920250612,0004223292024090920250612,Corso Bettini Liceo,1,D273_R5110c_Ritorno_PRINCIPALE_sub1,1
578,0000000592024090920250612,0004223302024090920250612,Corso Bettini Liceo,1,D273_R5110c_Ritorno_PRINCIPALE_sub1,1
578,0000000592024090920250612,0004223312024090920250612,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000592024090920250612,0004223322024090920250612,Marco,0,D243_N5147_Andata_sub2,1
578,0000000672024090920250612,0004223332024090920250612,Volano Via Roma,1,D264_R5102a_Ritorno_sub2,1
578,0000000592024090920250612,0004223382024090920250612,Marco,0,D272_R5109e_Andata_sub1,1
578,0000000592024090920250612,0004223392024090920250612,Marco,0,D265_R5103a_Andata_sub2,1
578,0000000672024090920250612,0004223402024090920250612,Marco,0,D272_R5109e_Andata_sub1,1
578,0000000592024090920250612,0004223412024090920250612,Marco,0,D265_R5103a_Andata_sub2,1
578,0000001712024090920250612,0004223422024090920250612,Marco,0,D272_R5109e_Andata_sub1,1
578,0000000592024090920250612,0004223432024090920250612,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000592024090920250612,0004223442024090920250612,Corso Bettini Liceo,1,D305_R5176a_Ritorno_sub1,1
578,0000000592024090920250612,0004223452024090920250612,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000672024090920250612,0004223462024090920250612,Corso Bettini Liceo,1,D273_R5110c_Ritorno_PRINCIPALE_sub1,1
578,0000000602024090920250612,0004223482024090920250612,Corso Bettini Liceo,0,D298_R5145_Andata_sub1,1
578,0000000592024090920250612,0004223492024090920250612,Marco,0,D243_N5147_Andata_sub2,1
578,0000001712024090920250612,0004223502024090920250612,Marco,0,D272_R5109e_Andata_sub1,1
578,0000001712024090920250612,0004223512024090920250612,Marco,0,D243_N5147_Andata_sub2,1
578,0000001712024090920250612,0004223522024090920250612,Marco,0,D272_R5109e_Andata_sub1,1
578,0000001712024090920250612,0004223532024090920250612,Marco,0,D265_R5103a_Andata_sub2,1
578,0000001712024090920250612,0004223542024090920250612,Corso Bettini Liceo,1,D305_R5176a_Ritorno_sub1,1
578,0000001712024090920250612,0004223552024090920250612,Corso Bettini Liceo,1,D305_R5176a_Ritorno_sub1,1
578,0000001712024090920250612,0004223562024090920250612,Corso Bettini Liceo,1,D305_R5176a_Ritorno_sub1,1
578,0000001712024090920250612,0004223572024090920250612,Volano Via Roma,1,D295_R5142_Ritorno_sub2,1
578,0000000592024090920250612,0004223602024090920250612,Marco,0,D265_R5103a_Andata_sub2,1
578,0000000592024090920250612,0004223612024090920250612,Marco,0,D265_R5103a_Andata_sub2,1
578,0000000592024090920250612,0004223622024090920250612,Marco,0,D272_R5109e_Andata_sub1,1
578,0000000592024090920250612,0004223632024090920250612,Marco,0,D243_N5147_Andata_sub2,1
578,0000000592024090920250612,0004223642024090920250612,Marco,0,D243_N5147_Andata_sub2,1
578,0000000672024090920250612,0004223652024090920250612,Marco,0,D243_N5147_Andata_sub2,1
578,0000000672024090920250612,0004223662024090920250612,Marco,0,D243_N5147_Andata_sub2,1
578,0000000672024090920250612,0004223672024090920250612,Marco,0,D243_N5147_Andata_sub2,1
578,0000000592024090920250612,0004223692024090920250612,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000592024090920250612,0004223702024090920250612,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000592024090920250612,0004223712024090920250612,Corso Bettini Liceo,1,D305_R5176a_Ritorno_sub1,1
578,0000000592024090920250612,0004223722024090920250612,Corso Bettini Liceo,1,D305_R5176a_Ritorno_sub1,1
578,0000000592024090920250612,0004223732024090920250612,Corso Bettini Liceo,1,D273_R5110c_Ritorno_PRINCIPALE_sub1,1
578,0000000672024090920250612,0004223742024090920250612,Corso Bettini Liceo,1,D273_R5110c_Ritorno_PRINCIPALE_sub1,1
578,0000000672024090920250612,0004223752024090920250612,Corso Bettini Liceo,1,D273_R5110c_Ritorno_PRINCIPALE_sub1,1
578,0000000672024090920250612,0004223762024090920250612,Corso Bettini Liceo,1,D273_R5110c_Ritorno_PRINCIPALE_sub1,1
578,0000000672024090920250612,0004223772024090920250612,Corso Bettini Liceo,1,D273_R5110c_Ritorno_PRINCIPALE_sub1,1
578,0000000672024090920250612,0004223782024090920250612,Corso Bettini Liceo,1,D305_R5176a_Ritorno_sub1,1
578,0000000672024090920250612,0004223812024090920250612,Marco,0,D265_R5103a_Andata_sub2,1
578,0000000672024090920250612,0004223822024090920250612,Marco,0,D243_N5147_Andata_sub2,1
578,0000000672024090920250612,0004223832024090920250612,Marco,0,D272_R5109e_Andata_sub1,1
578,0000000672024090920250612,0004223842024090920250612,Marco,0,D288_R5127b_Andata_sub1,1
578,0000001712024090920250612,0004223852024090920250612,Stazione Fs,0,D64_C5830_Ritorno_sub1,1
578,0000000672024090920250612,0004223862024090920250612,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000672024090920250612,0004223872024090920250612,Corso Bettini Liceo,1,D273_R5110c_Ritorno_PRINCIPALE_sub1,1
578,0000000672024090920250612,0004223882024090920250612,Corso Bettini Liceo,1,D305_R5176a_Ritorno_sub1,1
578,0000000592024090920250612,0004223892024090920250612,Besenello Nord,1,D270_R5108a_Ritorno_sub2,1
578,0000000672024090920250612,0004223902024090920250612,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000001712024090920250612,0004223922024090920250612,Marco,0,D276_R5113_Andata_sub1,1
578,0000001712024090920250612,0004223932024090920250612,Marco,0,D272_R5109e_Andata_sub1,1
578,0000001712024090920250612,0004223942024090920250612,Marco,0,D265_R5103a_Andata_sub2,1
578,0000001712024090920250612,0004223952024090920250612,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000001712024090920250612,0004223962024090920250612,Corso Bettini Liceo,1,D273_R5110c_Ritorno_PRINCIPALE_sub1,1
578,0000001712024090920250612,0004223972024090920250612,Corso Bettini Liceo,1,D305_R5176a_Ritorno_sub1,1
578,0000001712024090920250612,0004223982024090920250612,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000672024090920250612,0004224002024090920250612,Marco,0,D272_R5109e_Andata_sub1,1
578,0000000672024090920250612,0004224012024090920250612,Marco,0,D293_R5139_Andata_sub2,1
578,0000000672024090920250612,0004224042024090920250612,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000592024090920250612,0004224052024090920250612,Corso Bettini Liceo,1,D273_R5110c_Ritorno_PRINCIPALE_sub1,1
578,0000000602024090920250612,0004224072024090920250612,Marco,0,D294_R5141_Andata_sub2,1
578,0000000672024090920250612,0004224082024090920250612,Marco,0,D269_R5107c_Andata_sub2,1
578,0000000602024090920250612,0004224092024090920250612,Via Manzoni Via Paoli,0,D296_R5143_Andata_sub2,1
578,0000000692024090920250612,0004224112024090920250612,Marco,0,D269_R5107c_Andata_sub2,1
578,0000000772024090920250612,0004224132024090920250612,Marco,0,D243_N5147_Andata_sub2,1
578,0000000772024090920250612,0004224142024090920250612,Marco,0,D280_R5117e_Andata_sub1,1
578,0000000602024090920250612,0004224182024090920250612,Piazzale S.Giorgio Ovest,1,D284_R5120c_Ritorno_sub1,1
578,0000000602024090920250612,0004224192024090920250612,S.Ilario Via Monti,1,D281_R5118d_Ritorno_sub1,1
578,0000000672024090920250612,0004224232024090920250612,Via Benacense Scuole Ex Edili,1,D268_R5106a_Ritorno_sub2,1
578,0000001712024090920250612,0004224252024090920250612,Marco,0,D243_N5147_Andata_sub2,1
578,0000001712024090920250612,0004224262024090920250612,Marco,0,D243_N5147_Andata_sub2,1
578,0000000592024090920250612,0004224272024090920250612,S.Ilario Via Monti,1,D268_R5106a_Ritorno_sub2,1
580,0000001092024090920250612,0004224292024090920250612,Piazzale S.Giorgio Ovest,0,D480_R5647b_Andata_sub1,1
580,0000000772024090920250612,0004224302024090920250612,Piazzale S.Giorgio Ovest,0,D481_R5647c_Andata_sub1,1
580,0000000592024090920250612,0004224312024090920250612,Baldresca,0,D467_R5625a_Andata_sub2,1
580,0000000592024090920250612,0004224322024090920250612,Baldresca,0,D467_R5625a_Andata_sub2,1
580,0000000592024090920250612,0004224332024090920250612,Baldresca,0,D467_R5625a_Andata_sub2,1
580,0000000592024090920250612,0004224342024090920250612,Baldresca,0,D467_R5625a_Andata_sub2,1
580,0000000592024090920250612,0004224352024090920250612,Baldresca,0,D467_R5625a_Andata_sub2,1
580,0000000592024090920250612,0004224362024090920250612,Piazzale S.Giorgio Ovest,0,D467_R5625a_Andata_sub2,1
580,0000000592024090920250612,0004224372024090920250612,Piazzale S.Giorgio Ovest,0,D467_R5625a_Andata_sub2,1
580,0000000592024090920250612,0004224382024090920250612,Piazzale S.Giorgio Ovest,0,D467_R5625a_Andata_sub2,1
580,0000000592024090920250612,0004224392024090920250612,Piazzale S.Giorgio Ovest,0,D467_R5625a_Andata_sub2,1
580,0000000592024090920250612,0004224402024090920250612,Piazzale S.Giorgio Ovest,0,D467_R5625a_Andata_sub2,1
580,0000000592024090920250612,0004224412024090920250612,Piazzale S.Giorgio Ovest,0,D467_R5625a_Andata_sub2,1
580,0000000592024090920250612,0004224422024090920250612,Piazzale S.Giorgio Ovest,0,D467_R5625a_Andata_sub2,1
580,0000000592024090920250612,0004224432024090920250612,Piazzale S.Giorgio Ovest,0,D467_R5625a_Andata_sub2,1
580,0000000592024090920250612,0004224472024090920250612,Corso Verona Ospedale,0,D475_R5641b_Andata_(Ospedale)_sub2,1
580,0000000592024090920250612,0004224482024090920250612,Corso Verona Ospedale,0,D475_R5641b_Andata_(Ospedale)_sub2,1
580,0000000592024090920250612,0004224492024090920250612,Corso Verona Ospedale,0,D475_R5641b_Andata_(Ospedale)_sub2,1
580,0000000592024090920250612,0004224502024090920250612,Corso Verona Ospedale,0,D475_R5641b_Andata_(Ospedale)_sub2,1
580,0000000592024090920250612,0004224512024090920250612,Corso Verona Ospedale,0,D475_R5641b_Andata_(Ospedale)_sub2,1
580,0000000592024090920250612,0004224522024090920250612,Corso Verona Ospedale,0,D475_R5641b_Andata_(Ospedale)_sub2,1
580,0000000592024090920250612,0004224532024090920250612,Corso Verona Ospedale,0,D475_R5641b_Andata_(Ospedale)_sub2,1
580,0000000592024090920250612,0004224542024090920250612,Corso Verona Ospedale,0,D475_R5641b_Andata_(Ospedale)_sub2,1
580,0000000592024090920250612,0004224552024090920250612,Corso Verona Ospedale,0,D475_R5641b_Andata_(Ospedale)_sub2,1
580,0000000592024090920250612,0004224562024090920250612,Corso Verona Ospedale,0,D475_R5641b_Andata_(Ospedale)_sub2,1
580,0000000592024090920250612,0004224572024090920250612,Corso Verona Ospedale,0,D475_R5641b_Andata_(Ospedale)_sub2,1
580,0000000592024090920250612,0004224582024090920250612,Piazzale S.Giorgio Ovest,0,D467_R5625a_Andata_sub2,1
512,0000000602024090920250612,0004224652024090920250612,Toldi,0,D128_E5795_sub2,2
512,0000000672024090920250612,0004224662024090920250612,Noriglio Mon. Ai Caduti,0,D48_C5718b_sub1,2
512,0000000602024090920250612,0004224672024090920250612,Cisterna Capolinea,1,D48_C5718b_sub2,2
580,0000000602024090920250612,0004224682024090920250612,Viale Vittoria Fucine,0,D477_R5643_Andata_sub2,1
580,0000000602024090920250612,0004224692024090920250612,Viale Vittoria Fucine,0,D477_R5643_Andata_sub2,1
582,0000000672024090920250612,0004224782024090920250612,Stazione Fs,0,D335_R5249_Andata_sub2,1
582,0000001712024090920250612,0004224812024090920250612,Stazione Fs,0,D331_R5245_Andata_sub2,1
582,0000000592024090920250612,0004224892024090920250612,Stazione Fs,0,D335_R5249_Andata_sub2,1
582,0000001712024090920250612,0004224912024090920250612,Stazione Fs,0,D335_R5249_Andata_sub2,1
582,0000000692024090920250612,0004224932024090920250612,Stazione Fs,0,D320_R5230_Ritorno_sub1,1
582,0000000672024090920250612,0004224982024090920250612,Sano,0,D333_R5247_Andata_sub1,1
582,0000000602024090920250612,0004224992024090920250612,Nomi Piazza Springa,1,D330_R5244_Ritorno_sub2,1
582,0000000692024090920250612,0004225022024090920250612,Stazione Fs,0,D274_R5111_Andata_sub1,1
582,0000000672024090920250612,0004225052024090920250612,Sano,0,D318_R5225a_Andata_sub2,1
582,0000000672024090920250612,0004225072024090920250612,S.Ilario Via Monti,1,D268_R5106a_Ritorno_sub2,1
582,0000000672024090920250612,0004225102024090920250612,Sano,0,D318_R5225a_Andata_sub2,1
578,0000000672024090920250612,0004225122024090920250612,Marco,0,D269_R5107c_Andata_sub2,1
578,0000000672024090920250612,0004225132024090920250612,Corso Bettini Liceo,1,D273_R5110c_Ritorno_PRINCIPALE_sub1,1
590,0000000672024090920250612,0004225422024090920250612,Isera Cimitero,0,D457_R5507_Andata_sub1,1
590,0000000602024090920250612,0004225512024090920250612,Via Balista,0,D97_E5345_sub2,1
590,0000000602024090920250612,0004225522024090920250612,Castellano Don Zanolli,0,D26_C5304a_Ritorno_sub2,1
590,0000001712024090920250612,0004225532024090920250612,Lenzima,0,D400_R5327_Andata_sub2,1
590,0000001712024090920250612,0004225572024090920250612,Lenzima,0,D422_R5337a_Andata_sub1,1
594,0000000602024090920250612,0004225602024090920250612,Stazione Fs,1,D119_E5592_sub1,1
512,0000000602024090920250612,0004225612024090920250612,Noriglio Scuole Elementari,1,D126_E5792a_sub2,2
512,0000001092024090920250612,0004225622024090920250612,Piazzale Orsi Ist. Veronesi,0,D123_E5693_sub2,2
512,0000000592024090920250612,0004225632024090920250612,Campana Dei Caduti,0,D47_C5717b_sub2,2
512,0000000592024090920250612,0004225642024090920250612,Corso Rosmini Posta,0,D498_R5716a_sub1,2
512,0000000592024090920250612,0004225652024090920250612,Campana Dei Caduti,0,D36_C5701b_sub2,2
512,0000000592024090920250612,0004225662024090920250612,Campana Dei Caduti,0,D36_C5701b_sub2,2
512,0000000592024090920250612,0004225672024090920250612,Corso Rosmini Posta,0,D498_R5716a_sub1,2
512,0000000592024090920250612,0004225682024090920250612,Campana Dei Caduti,0,D49_C5719b_sub2,2
512,0000000592024090920250612,0004225692024090920250612,Campana Dei Caduti,0,D36_C5701b_sub2,2
512,0000000592024090920250612,0004225702024090920250612,Corso Bettini Liceo,0,D489_R5702c_sub1,2
512,0000000602024090920250612,0004225712024090920250612,Cisterna Capolinea,1,D48_C5718b_sub2,2
512,0000001092024090920250612,0004225722024090920250612,Cisterna Capolinea,1,D48_C5718b_sub2,2
512,0000000592024090920250612,0004225732024090920250612,Toldi,1,D46_C5716b_sub1,2
512,0000000592024090920250612,0004225742024090920250612,Corso Rosmini Posta,1,D49_C5719b_sub1,2
512,0000000592024090920250612,0004225752024090920250612,Toldi,1,D46_C5716b_sub1,2
512,0000000592024090920250612,0004225762024090920250612,Cisterna Capolinea,1,D505_R5722a_sub1,2
512,0000000592024090920250612,0004225772024090920250612,Corso Rosmini Posta,1,D49_C5719b_sub1,2
512,0000001712024090920250612,0004225782024090920250612,Toldi,1,D44_C5714b_sub1,2
602,0000000602024090920250612,0004225882024090920250612,Pomarolo Chiesa,0,D27_C5501_Andata_sub2,2
602,0000000592024090920250612,0004225892024090920250612,Pomarolo Chiesa,0,D27_C5501_Andata_sub2,2
602,0000000602024090920250612,0004225902024090920250612,Pomarolo Chiesa,0,D27_C5501_Andata_sub2,2
602,0000000672024090920250612,0004225912024090920250612,Pomarolo Chiesa,0,D27_C5501_Andata_sub2,2
602,0000000602024090920250612,0004225922024090920250612,Villa Lagarina Via Alpini,0,D88_E5297_sub1,2
602,0000000672024090920250612,0004225932024090920250612,Villa Lagarina Via Alpini,0,D88_E5297_sub1,2
602,0000000672024090920250612,0004225942024090920250612,Villa Lagarina Via Alpini,0,D88_E5297_sub1,2
602,0000000592024090920250612,0004225952024090920250612,Villa Lagarina Via Alpini,0,D88_E5297_sub1,2
602,0000000672024090920250612,0004225972024090920250612,Pomarolo Via Degasperi,0,D88_E5297_sub1,2
602,0000000602024090920250612,0004225982024090920250612,Savignano,1,D27_C5501_Andata_sub1,2
602,0000000602024090920250612,0004225992024090920250612,Savignano,1,D27_C5501_Andata_sub1,2
602,0000000592024090920250612,0004226002024090920250612,Savignano,1,D27_C5501_Andata_sub1,2
602,0000000672024090920250612,0004226012024090920250612,Savignano,1,D27_C5501_Andata_sub1,2
602,0000000672024090920250612,0004226022024090920250612,Savignano,1,D27_C5501_Andata_sub1,2
602,0000000602024090920250612,0004226032024090920250612,Savignano,1,D27_C5501_Andata_sub1,2
602,0000000672024090920250612,0004226052024090920250612,Savignano,1,D27_C5501_Andata_sub1,2
602,0000000592024090920250612,0004226062024090920250612,Savignano,1,D20_C5203a_Andata_sub1,2
578,0000000622024090920250612,0004226072024090920250612,Marco,0,D243_N5147_Andata_sub2,1
578,0000000622024090920250612,0004226082024090920250612,Marco,0,D223_F5135f_Andata_sub1,1
582,0000000622024090920250612,0004226092024090920250612,Stazione Fs,0,D223_F5135f_Andata_sub1,1
566,0000000622024090920250612,0004226242024090920250612,Via Della Cisterna,0,D217_F5035b_Andata_sub1,1
566,0000000622024090920250612,0004226252024090920250612,Via Della Cisterna,0,D217_F5035b_Andata_sub1,1
566,0000000622024090920250612,0004226262024090920250612,Via Della Cisterna,0,D217_F5035b_Andata_sub1,1
566,0000000622024090920250612,0004226272024090920250612,Via Della Cisterna,0,D217_F5035b_Andata_sub1,1
566,0000000622024090920250612,0004226282024090920250612,Via Della Cisterna,0,D217_F5035b_Andata_sub1,1
566,0000000622024090920250612,0004226292024090920250612,Via Della Cisterna,0,D217_F5035b_Andata_sub1,1
566,0000000622024090920250612,0004226302024090920250612,Via Della Cisterna,0,D219_F5037b_Andata_sub2,1
566,0000000622024090920250612,0004226312024090920250612,Via Della Cisterna,0,D217_F5035b_Andata_sub1,1
566,0000000622024090920250612,0004226322024090920250612,Via Della Cisterna,0,D217_F5035b_Andata_sub1,1
566,0000000622024090920250612,0004226332024090920250612,Via Magazol Viale Trento,1,D216_F5032a_Ritorno_sub1,1
566,0000000622024090920250612,0004226342024090920250612,Via Magazol Viale Trento,1,D216_F5032a_Ritorno_sub1,1
566,0000000622024090920250612,0004226352024090920250612,Via Magazol Viale Trento,1,D216_F5032a_Ritorno_sub1,1
566,0000000622024090920250612,0004226362024090920250612,Via Magazol Viale Trento,1,D216_F5032a_Ritorno_sub1,1
566,0000000622024090920250612,0004226372024090920250612,Via Magazol Viale Trento,1,D216_F5032a_Ritorno_sub1,1
566,0000000622024090920250612,0004226382024090920250612,Via Magazol Viale Trento,1,D216_F5032a_Ritorno_sub1,1
566,0000000622024090920250612,0004226392024090920250612,Piazzale Orsi Stazione Fs,1,D259_R5083c_sub2,1
566,0000000622024090920250612,0004226402024090920250612,Via Magazol Viale Trento,1,D216_F5032a_Ritorno_sub1,1
566,0000000622024090920250612,0004226412024090920250612,Piazzale Orsi Stazione Fs,1,D259_R5083c_sub2,1
566,0000000622024090920250612,0004226422024090920250612,Via Magazol Viale Trento,1,D216_F5032a_Ritorno_sub1,1
566,0000000622024090920250612,0004226432024090920250612,Piazzale Orsi Stazione Fs,1,D259_R5083c_sub2,1
582,0000000622024090920250612,0004226442024090920250612,Stazione Fs,0,D230_F5259_Andata_sub2,1
578,0000000672024090920250612,0004226592024090920250612,Corso Bettini Liceo,1,D277_R5114a_Ritorno_sub2,1
578,0000000672024090920250612,0004226612024090920250612,Marco,0,D243_N5147_Andata_sub2,1
582,0000000772024090920250612,0004226622024090920250612,Sano,0,D318_R5225a_Andata_sub2,1
582,0000000772024090920250612,0004226632024090920250612,Sano,0,D318_R5225a_Andata_sub2,1
